step_time,reward,total_stopped,total_wait_time
27740.0,-53.0,34,1527.0
27745.0,21.0,32,1353.0
27750.0,174.0,27,1147.0
27755.0,206.0,30,1090.0
27760.0,57.0,33,1190.0
27765.0,-100.0,36,1242.0
27770.0,-52.0,33,1222.0
27775.0,20.0,31,1266.0
27780.0,-44.0,21,1339.0
27785.0,-73.0,30,1444.0
27790.0,-105.0,34,1509.0
27795.0,-65.0,34,1451.0
27800.0,58.0,27,1305.0
27805.0,146.0,26,1341.0
27810.0,-36.0,28,1339.0
27815.0,2.0,28,1332.0
27820.0,7.0,27,1327.0
27825.0,5.0,22,1401.0
27830.0,-74.0,23,1449.0
27835.0,-48.0,30,1536.0
27840.0,-87.0,28,1527.0
27845.0,9.0,27,1391.0
27850.0,136.0,26,1494.0
27855.0,-103.0,31,1481.0
27860.0,13.0,30,1352.0
27865.0,129.0,35,1392.0
27870.0,-40.0,26,1290.0
27875.0,102.0,27,1287.0
27880.0,3.0,35,1243.0
27885.0,44.0,34,1315.0
27890.0,-72.0,34,1378.0
27895.0,-63.0,35,1417.0
27900.0,-39.0,28,1348.0
27905.0,69.0,29,1446.0
27910.0,-98.0,29,1382.0
27915.0,64.0,29,1422.0
27920.0,-40.0,30,1394.0
27925.0,28.0,41,1502.0
27930.0,-108.0,36,1582.0
27935.0,-80.0,28,1609.0
27940.0,-27.0,35,1688.0
27945.0,-79.0,37,1773.0
27950.0,-85.0,42,1720.0
27955.0,53.0,41,1830.0
27960.0,-110.0,39,1963.0
27965.0,-133.0,42,2085.0
27970.0,-122.0,39,2148.0
27975.0,-63.0,35,2052.0
27980.0,96.0,33,2149.0
27985.0,-97.0,39,2220.0
27990.0,-71.0,41,2308.0
27995.0,-88.0,43,2478.0
28000.0,-170.0,41,2593.0
28005.0,-115.0,45,2561.0
28010.0,32.0,40,2528.0
28015.0,33.0,42,2287.0
28020.0,241.0,37,2170.0
28025.0,117.0,29,2125.0
28030.0,45.0,36,1848.0
28035.0,277.0,38,1855.0
28040.0,-7.0,35,1952.0
28045.0,-97.0,47,2004.0
28050.0,-52.0,37,2024.0
28055.0,-20.0,38,1836.0
28060.0,188.0,41,1765.0
28065.0,71.0,49,1886.0
28070.0,-121.0,50,2005.0
28075.0,-119.0,50,2008.0
28080.0,-3.0,44,1907.0
28085.0,101.0,37,1840.0
28090.0,67.0,32,1754.0
28095.0,86.0,31,1708.0
28100.0,46.0,29,1536.0
28105.0,172.0,34,1597.0
28110.0,-61.0,34,1610.0
28115.0,-13.0,36,1630.0
28120.0,-20.0,33,1698.0
28125.0,-68.0,28,1668.0
28130.0,30.0,22,1563.0
28135.0,105.0,26,1416.0
28140.0,147.0,21,1469.0
28145.0,-53.0,30,1375.0
28150.0,94.0,34,1441.0
28155.0,-66.0,30,1449.0
28160.0,-8.0,28,1524.0
28165.0,-75.0,28,1472.0
28170.0,52.0,29,1585.0
28175.0,-113.0,29,1639.0
28180.0,-54.0,27,1512.0
28185.0,127.0,30,1186.0
28190.0,326.0,35,917.0
28195.0,269.0,35,983.0
28200.0,-66.0,29,1069.0
28205.0,-86.0,27,1090.0
28210.0,-21.0,25,1101.0
28215.0,-11.0,20,1012.0
28220.0,89.0,28,1034.0
28225.0,-22.0,43,1091.0
28230.0,-57.0,39,1180.0
28235.0,-89.0,30,1269.0
28240.0,-89.0,33,1265.0
28245.0,4.0,34,1317.0
28250.0,-52.0,34,1419.0
28255.0,-102.0,41,1481.0
28260.0,-62.0,41,1473.0
28265.0,8.0,37,1398.0
28270.0,75.0,28,1422.0
28275.0,-24.0,23,1462.0
28280.0,-40.0,27,1462.0
28285.0,0.0,34,1454.0
28290.0,8.0,28,1386.0
28295.0,68.0,29,1261.0
28300.0,125.0,34,1280.0
28305.0,-19.0,39,1384.0
28310.0,-104.0,36,1406.0
28315.0,-22.0,40,1464.0
28320.0,-58.0,35,1542.0
28325.0,-78.0,37,1593.0
28330.0,-51.0,40,1688.0
28335.0,-95.0,41,1733.0
28340.0,-45.0,33,1762.0
28345.0,-29.0,40,1721.0
28350.0,41.0,47,1743.0
28355.0,-22.0,48,1722.0
28360.0,21.0,40,1785.0
28365.0,-63.0,37,1707.0
28370.0,78.0,38,1556.0
28375.0,151.0,32,1503.0
28380.0,53.0,25,1468.0
28385.0,35.0,23,1516.0
28390.0,-48.0,27,1545.0
28395.0,-29.0,30,1519.0
28400.0,26.0,27,1485.0
28405.0,34.0,33,1588.0
28410.0,-103.0,29,1582.0
28415.0,6.0,31,1630.0
28420.0,-48.0,32,1597.0
28425.0,33.0,26,1545.0
28430.0,52.0,31,1307.0
28435.0,238.0,34,1240.0
28440.0,67.0,33,1318.0
28445.0,-78.0,22,1297.0
28450.0,21.0,20,1159.0
28455.0,138.0,20,1120.0
28460.0,39.0,28,1085.0
28465.0,35.0,33,1078.0
28470.0,7.0,32,1161.0
28475.0,-83.0,30,1178.0
28480.0,-17.0,38,1322.0
28485.0,-144.0,37,1477.0
28490.0,-155.0,33,1464.0
28495.0,13.0,33,1447.0
28500.0,17.0,34,1319.0
28505.0,128.0,28,1352.0
28510.0,-33.0,22,1293.0
28515.0,59.0,24,1278.0
28520.0,15.0,30,1191.0
28525.0,87.0,32,1202.0
28530.0,-11.0,32,1214.0
28535.0,-12.0,28,1237.0
28540.0,-23.0,22,1294.0
28545.0,-57.0,24,1275.0
28550.0,19.0,31,1329.0
28555.0,-54.0,35,1442.0
28560.0,-113.0,30,1452.0
28565.0,-10.0,36,1486.0
28570.0,-34.0,32,1632.0
28575.0,-146.0,25,1525.0
28580.0,107.0,28,1271.0
28585.0,254.0,47,1155.0
28590.0,116.0,40,1194.0
28595.0,-39.0,32,1100.0
28600.0,94.0,28,1096.0
28605.0,4.0,31,1171.0
28610.0,-75.0,25,1162.0
28615.0,9.0,29,1218.0
28620.0,-56.0,25,1197.0
28625.0,21.0,27,1147.0
28630.0,50.0,23,1128.0
28635.0,19.0,22,975.0
28640.0,153.0,23,951.0
28645.0,24.0,34,975.0
28650.0,-24.0,32,955.0
28655.0,20.0,34,1017.0
28660.0,-62.0,31,989.0
28665.0,28.0,24,948.0
28670.0,41.0,19,958.0
28675.0,-10.0,28,953.0
28680.0,5.0,34,1018.0
28685.0,-65.0,36,1022.0
28690.0,-4.0,31,1074.0
28695.0,-52.0,27,1078.0
28700.0,-4.0,23,1096.0
28705.0,-18.0,33,1121.0
28710.0,-25.0,33,1111.0
28715.0,10.0,34,1196.0
28720.0,-85.0,40,1254.0
28725.0,-58.0,32,1276.0
28730.0,-22.0,24,1246.0
28735.0,30.0,28,1283.0
28740.0,-37.0,32,1293.0
28745.0,-10.0,32,1266.0
28750.0,27.0,39,1315.0
28755.0,-49.0,37,1413.0
28760.0,-98.0,34,1433.0
28765.0,-20.0,38,1538.0
28770.0,-105.0,33,1554.0
28775.0,-16.0,30,1628.0
28780.0,-74.0,26,1711.0
28785.0,-83.0,34,1779.0
28790.0,-68.0,34,1905.0
28795.0,-126.0,43,2081.0
28800.0,-176.0,45,2196.0
28805.0,-115.0,40,2254.0
28810.0,-58.0,40,2292.0
28815.0,-38.0,38,2379.0
28820.0,-87.0,37,2344.0
28825.0,35.0,36,2481.0
28830.0,-137.0,26,2404.0
28835.0,77.0,23,2488.0
28840.0,-84.0,26,2572.0
28845.0,-84.0,28,2383.0
28850.0,189.0,33,2303.0
28855.0,80.0,45,2214.0
28860.0,89.0,42,2306.0
28865.0,-92.0,43,2473.0
28870.0,-167.0,46,2617.0
28875.0,-144.0,42,2560.0
28880.0,57.0,38,2311.0
28885.0,249.0,43,1977.0
28890.0,334.0,42,1898.0
28895.0,79.0,39,1970.0
28900.0,-72.0,38,2040.0
28905.0,-70.0,38,2060.0
28910.0,-20.0,38,2079.0
28915.0,-19.0,35,2192.0
28920.0,-113.0,35,2207.0
28925.0,-15.0,39,2157.0
28930.0,50.0,34,1946.0
28935.0,211.0,37,1949.0
28940.0,-3.0,46,2049.0
28945.0,-100.0,52,2193.0
28950.0,-144.0,41,2250.0
28955.0,-57.0,40,2260.0
28960.0,-10.0,41,2370.0
28965.0,-110.0,38,2364.0
28970.0,6.0,35,2398.0
28975.0,-34.0,40,2333.0
28980.0,65.0,39,2341.0
28985.0,-8.0,41,2461.0
28990.0,-120.0,44,2525.0
28995.0,-64.0,38,2538.0
29000.0,-13.0,31,2304.0
29005.0,234.0,33,2259.0
29010.0,45.0,42,2357.0
29015.0,-98.0,44,2239.0
29020.0,118.0,37,2268.0
29025.0,-29.0,44,2377.0
29030.0,-109.0,45,2456.0
29035.0,-79.0,46,2496.0
29040.0,-40.0,35,2369.0
29045.0,127.0,34,2409.0
29050.0,-40.0,38,2507.0
29055.0,-98.0,45,2561.0
29060.0,-54.0,43,2433.0
29065.0,128.0,43,2461.0
29070.0,-28.0,37,2511.0
29075.0,-50.0,39,2607.0
29080.0,-96.0,44,2646.0
29085.0,-39.0,47,2500.0
29090.0,146.0,36,2353.0
29095.0,147.0,37,2409.0
29100.0,-56.0,44,2482.0
29105.0,-73.0,52,2614.0
29110.0,-132.0,45,2659.0
29115.0,-45.0,41,2510.0
29120.0,149.0,37,2522.0
29125.0,-12.0,51,2423.0
29130.0,99.0,38,2224.0
29135.0,199.0,45,2314.0
29140.0,-90.0,51,2353.0
29145.0,-39.0,51,2360.0
29150.0,-7.0,48,2461.0
29155.0,-101.0,44,2507.0
29160.0,-46.0,41,2492.0
29165.0,15.0,37,2631.0
29170.0,-139.0,39,2642.0
29175.0,-11.0,40,2648.0
29180.0,-6.0,35,2542.0
29185.0,106.0,41,2642.0
29190.0,-100.0,45,2663.0
29195.0,-21.0,38,2597.0
29200.0,66.0,40,2411.0
29205.0,186.0,45,2357.0
29210.0,54.0,49,2251.0
29215.0,106.0,58,2346.0
29220.0,-95.0,51,2395.0
29225.0,-49.0,41,2225.0
29230.0,170.0,36,2010.0
29235.0,215.0,33,1969.0
29240.0,41.0,34,1903.0
29245.0,66.0,42,1854.0
29250.0,49.0,42,1837.0
29255.0,17.0,34,1859.0
29260.0,-22.0,30,1754.0
29265.0,105.0,25,1772.0
29270.0,-18.0,28,1777.0
29275.0,-5.0,34,1793.0
29280.0,-16.0,32,1825.0
29285.0,-32.0,30,1803.0
29290.0,22.0,36,1923.0
29295.0,-120.0,37,1851.0
29300.0,72.0,30,1971.0
29305.0,-120.0,39,1981.0
29310.0,-10.0,34,1919.0
29315.0,62.0,35,1838.0
29320.0,81.0,38,1764.0
29325.0,74.0,39,1884.0
29330.0,-120.0,37,1841.0
29335.0,43.0,39,1610.0
29340.0,231.0,33,1541.0
29345.0,69.0,43,1608.0
29350.0,-67.0,48,1734.0
29355.0,-126.0,48,1791.0
29360.0,-57.0,40,1878.0
29365.0,-87.0,33,1958.0
29370.0,-80.0,24,1962.0
29375.0,-4.0,30,1963.0
29380.0,-1.0,33,2027.0
29385.0,-64.0,32,1974.0
29390.0,53.0,35,1993.0
29395.0,-19.0,39,2097.0
29400.0,-104.0,35,2127.0
29405.0,-30.0,34,2104.0
29410.0,23.0,27,1953.0
29415.0,151.0,31,1699.0
29420.0,254.0,41,1594.0
29425.0,105.0,47,1496.0
29430.0,98.0,39,1523.0
29435.0,-27.0,34,1639.0
29440.0,-116.0,36,1723.0
29445.0,-84.0,36,1726.0
29450.0,-3.0,33,1694.0
29455.0,32.0,29,1695.0
29460.0,-1.0,26,1571.0
29465.0,124.0,31,1500.0
29470.0,71.0,37,1529.0
29475.0,-29.0,40,1630.0
29480.0,-101.0,39,1628.0
29485.0,2.0,39,1670.0
29490.0,-42.0,28,1642.0
29495.0,28.0,23,1474.0
29500.0,168.0,21,1453.0
29505.0,21.0,31,1535.0
29510.0,-82.0,32,1613.0
29515.0,-78.0,33,1679.0
29520.0,-66.0,33,1817.0
29525.0,-138.0,31,1863.0
29530.0,-46.0,28,1891.0
29535.0,-28.0,36,2005.0
29540.0,-114.0,36,2064.0
29545.0,-59.0,38,2027.0
29550.0,37.0,28,1774.0
29555.0,253.0,26,1850.0
29560.0,-76.0,24,1857.0
29565.0,-7.0,21,1608.0
29570.0,249.0,22,1659.0
29575.0,-51.0,29,1741.0
29580.0,-82.0,31,1596.0
29585.0,145.0,35,1124.0
29590.0,472.0,30,1216.0
29595.0,-92.0,26,1214.0
29600.0,2.0,20,1251.0
29605.0,-37.0,28,1258.0
29610.0,-7.0,31,1370.0
29615.0,-112.0,36,1394.0
29620.0,-24.0,30,1393.0
29625.0,1.0,32,1216.0
29630.0,177.0,35,1311.0
29635.0,-95.0,35,1358.0
29640.0,-47.0,33,1440.0
29645.0,-82.0,30,1410.0
29650.0,30.0,30,1264.0
29655.0,146.0,31,1087.0
29660.0,177.0,31,1164.0
29665.0,-77.0,38,1168.0
29670.0,-4.0,29,1178.0
29675.0,-10.0,26,1189.0
29680.0,-11.0,26,1125.0
29685.0,64.0,26,1003.0
29690.0,122.0,29,1015.0
29695.0,-12.0,28,955.0
29700.0,60.0,27,999.0
29705.0,-44.0,19,1029.0
29710.0,-30.0,21,1013.0
29715.0,16.0,28,1063.0
29720.0,-50.0,37,1229.0
29725.0,-166.0,38,1253.0
29730.0,-24.0,33,1256.0
29735.0,-3.0,36,1312.0
29740.0,-56.0,31,1459.0
29745.0,-147.0,29,1612.0
29750.0,-153.0,23,1575.0
29755.0,37.0,29,1570.0
29760.0,5.0,26,1571.0
29765.0,-1.0,28,1545.0
29770.0,26.0,30,1550.0
29775.0,-5.0,22,1541.0
29780.0,9.0,27,1554.0
29785.0,-13.0,32,1606.0
29790.0,-52.0,33,1705.0
29795.0,-99.0,44,1905.0
29800.0,-200.0,47,1955.0
29805.0,-50.0,44,2177.0
29810.0,-222.0,36,2193.0
29815.0,-16.0,25,2008.0
29820.0,185.0,18,2003.0
29825.0,5.0,23,1924.0
29830.0,79.0,29,2016.0
29835.0,-92.0,37,2170.0
29840.0,-154.0,37,2191.0
29845.0,-21.0,45,2101.0
29850.0,90.0,35,2071.0
29855.0,30.0,35,1862.0
29860.0,209.0,24,1795.0
29865.0,67.0,18,1688.0
29870.0,107.0,18,1693.0
29875.0,-5.0,28,1615.0
29880.0,78.0,26,1702.0
29885.0,-87.0,30,1836.0
29890.0,-134.0,29,1942.0
29895.0,-106.0,28,1876.0
29900.0,66.0,35,2029.0
29905.0,-153.0,39,2206.0
29910.0,-177.0,31,2160.0
29915.0,46.0,24,1895.0
29920.0,265.0,24,1530.0
29925.0,365.0,22,1301.0
29930.0,229.0,19,1283.0
29935.0,18.0,26,1234.0
29940.0,49.0,21,1074.0
29945.0,160.0,26,881.0
29950.0,193.0,28,908.0
29955.0,-27.0,25,948.0
29960.0,-40.0,27,932.0
29965.0,16.0,22,656.0
29970.0,276.0,18,562.0
29975.0,94.0,14,440.0
29980.0,122.0,14,426.0
29985.0,14.0,18,485.0
29990.0,-59.0,24,479.0
29995.0,6.0,25,529.0
30000.0,-50.0,15,510.0
30005.0,19.0,14,463.0
30010.0,47.0,16,464.0
30015.0,-1.0,24,521.0
30020.0,-57.0,19,548.0
30025.0,-27.0,28,598.0
30030.0,-50.0,27,718.0
30035.0,-120.0,27,787.0
30040.0,-69.0,33,890.0
30045.0,-103.0,32,903.0
30050.0,-13.0,28,781.0
30055.0,122.0,24,817.0
30060.0,-36.0,17,809.0
30065.0,8.0,14,808.0
30070.0,1.0,16,825.0
30075.0,-17.0,20,824.0
30080.0,1.0,21,777.0
30085.0,47.0,34,836.0
30090.0,-59.0,35,979.0
30095.0,-143.0,43,1180.0
30100.0,-201.0,40,1321.0
30105.0,-141.0,41,1382.0
30110.0,-61.0,33,1295.0
30115.0,87.0,31,1451.0
30120.0,-156.0,22,1451.0
30125.0,0.0,16,1300.0
30130.0,151.0,21,1387.0
30135.0,-87.0,21,1400.0
30140.0,-13.0,21,1394.0
30145.0,6.0,31,1378.0
30150.0,16.0,35,1536.0
30155.0,-158.0,34,1575.0
30160.0,-39.0,26,1423.0
30165.0,152.0,19,1375.0
30170.0,48.0,24,1331.0
30175.0,44.0,27,1290.0
30180.0,41.0,20,1286.0
30185.0,4.0,23,1180.0
30190.0,106.0,28,1040.0
30195.0,140.0,21,989.0
30200.0,51.0,17,1008.0
30205.0,-19.0,36,1073.0
30210.0,-65.0,33,1127.0
30215.0,-54.0,29,1129.0
30220.0,-2.0,21,1077.0
30225.0,52.0,16,1115.0
30230.0,-38.0,16,1101.0
30235.0,14.0,23,1025.0
30240.0,76.0,26,867.0
30245.0,158.0,28,740.0
30250.0,127.0,30,792.0
30255.0,-52.0,28,877.0
30260.0,-85.0,34,1037.0
30265.0,-160.0,32,1081.0
30270.0,-44.0,23,1118.0
30275.0,-37.0,26,1142.0
30280.0,-24.0,23,1109.0
30285.0,33.0,29,1101.0
30290.0,8.0,31,1120.0
30295.0,-19.0,40,1061.0
30300.0,59.0,30,984.0
30305.0,77.0,18,935.0
30310.0,49.0,15,922.0
30315.0,13.0,19,860.0
30320.0,62.0,21,783.0
30325.0,77.0,20,781.0
30330.0,2.0,21,713.0
30335.0,68.0,28,793.0
30340.0,-80.0,28,866.0
30345.0,-73.0,19,829.0
30350.0,37.0,11,819.0
30355.0,10.0,17,745.0
30360.0,74.0,16,718.0
30365.0,27.0,21,757.0
30370.0,-39.0,21,852.0
30375.0,-95.0,17,773.0
30380.0,79.0,17,685.0
30385.0,88.0,27,767.0
30390.0,-82.0,19,756.0
30395.0,11.0,22,764.0
30400.0,-8.0,20,715.0
30405.0,49.0,21,787.0
30410.0,-72.0,16,679.0
30415.0,108.0,24,699.0
30420.0,-20.0,27,781.0
30425.0,-82.0,20,709.0
30430.0,72.0,24,766.0
30435.0,-57.0,34,915.0
30440.0,-149.0,34,983.0
30445.0,-68.0,34,978.0
30450.0,5.0,28,997.0
30455.0,-19.0,26,960.0
30460.0,37.0,21,887.0
30465.0,73.0,15,907.0
30470.0,-20.0,25,1003.0
30475.0,-96.0,33,1088.0
30480.0,-85.0,33,1171.0
30485.0,-83.0,35,1323.0
30490.0,-152.0,32,1404.0
30495.0,-81.0,22,1250.0
30500.0,154.0,14,1232.0
30505.0,18.0,14,1077.0
30510.0,155.0,10,1024.0
30515.0,53.0,15,934.0
30520.0,90.0,21,874.0
30525.0,60.0,17,780.0
30530.0,94.0,15,498.0
30535.0,282.0,17,474.0
30540.0,24.0,24,512.0
30545.0,-38.0,21,566.0
30550.0,-54.0,17,567.0
30555.0,-1.0,24,636.0
30560.0,-69.0,29,704.0
30565.0,-68.0,43,846.0
30570.0,-142.0,34,911.0
30575.0,-65.0,30,883.0
30580.0,28.0,25,815.0
30585.0,68.0,20,866.0
30590.0,-51.0,18,896.0
30595.0,-30.0,18,921.0
30600.0,-25.0,15,824.0
30605.0,97.0,27,877.0
30610.0,-53.0,32,935.0
30615.0,-58.0,34,969.0
30620.0,-34.0,36,1046.0
30625.0,-77.0,32,1178.0
30630.0,-132.0,28,1289.0
30635.0,-111.0,26,1336.0
30640.0,-47.0,26,1335.0
30645.0,1.0,27,1216.0
30650.0,119.0,25,1084.0
30655.0,132.0,24,950.0
30660.0,134.0,18,862.0
30665.0,88.0,16,867.0
30670.0,-5.0,20,913.0
30675.0,-46.0,21,834.0
30680.0,79.0,24,685.0
30685.0,149.0,28,753.0
30690.0,-68.0,28,767.0
30695.0,-14.0,28,806.0
30700.0,-39.0,20,731.0
30705.0,75.0,13,678.0
30710.0,53.0,13,654.0
30715.0,24.0,16,549.0
30720.0,105.0,13,495.0
30725.0,54.0,16,507.0
30730.0,-12.0,20,531.0
30735.0,-24.0,20,503.0
30740.0,28.0,17,513.0
30745.0,-10.0,26,566.0
30750.0,-53.0,20,611.0
30755.0,-45.0,19,651.0
30760.0,-40.0,20,652.0
30765.0,-1.0,24,758.0
30770.0,-106.0,35,912.0
30775.0,-154.0,36,922.0
30780.0,-10.0,37,1094.0
30785.0,-172.0,38,1172.0
30790.0,-78.0,28,1173.0
30795.0,-1.0,33,1248.0
30800.0,-75.0,38,1270.0
30805.0,-22.0,36,1227.0
30810.0,43.0,27,1237.0
30815.0,-10.0,26,1279.0
30820.0,-42.0,28,1370.0
30825.0,-91.0,26,1331.0
30830.0,39.0,35,1473.0
30835.0,-142.0,42,1531.0
30840.0,-58.0,39,1648.0
30845.0,-117.0,35,1714.0
30850.0,-66.0,27,1717.0
30855.0,-3.0,29,1637.0
30860.0,80.0,30,1383.0
30865.0,254.0,33,1075.0
30870.0,308.0,26,1106.0
30875.0,-31.0,29,1161.0
30880.0,-55.0,28,1150.0
30885.0,11.0,31,1240.0
30890.0,-90.0,29,1282.0
30895.0,-42.0,34,1326.0
30900.0,-44.0,39,1493.0
30905.0,-167.0,44,1522.0
30910.0,-29.0,36,1389.0
30915.0,133.0,32,1228.0
30920.0,161.0,29,1248.0
30925.0,-20.0,36,1153.0
30930.0,95.0,27,1258.0
30935.0,-105.0,21,1257.0
30940.0,1.0,19,1132.0
30945.0,125.0,22,1205.0
30950.0,-73.0,28,1247.0
30955.0,-42.0,32,1267.0
30960.0,-20.0,26,1283.0
30965.0,-16.0,26,1196.0
30970.0,87.0,26,1094.0
30975.0,102.0,17,965.0
30980.0,129.0,20,907.0
30985.0,58.0,28,850.0
30990.0,57.0,21,858.0
30995.0,-8.0,22,897.0
31000.0,-39.0,25,901.0
31005.0,-4.0,23,906.0
31010.0,-5.0,27,907.0
31015.0,-1.0,32,827.0
31020.0,80.0,29,896.0
31025.0,-69.0,37,959.0
31030.0,-63.0,41,1070.0
31035.0,-111.0,40,1122.0
31040.0,-52.0,42,1223.0
31045.0,-101.0,42,1308.0
31050.0,-85.0,38,1268.0
31055.0,40.0,28,1318.0
31060.0,-50.0,22,1296.0
31065.0,22.0,17,1296.0
31070.0,0.0,22,1214.0
31075.0,82.0,25,1087.0
31080.0,127.0,20,1050.0
31085.0,37.0,20,947.0
31090.0,103.0,23,825.0
31095.0,122.0,29,902.0
31100.0,-77.0,30,958.0
31105.0,-56.0,32,919.0
31110.0,39.0,28,969.0
31115.0,-50.0,25,970.0
31120.0,-1.0,22,955.0
31125.0,15.0,22,840.0
31130.0,115.0,15,863.0
31135.0,-23.0,23,954.0
31140.0,-91.0,23,900.0
31145.0,54.0,28,910.0
31150.0,-10.0,25,793.0
31155.0,117.0,20,723.0
31160.0,70.0,21,703.0
31165.0,20.0,20,685.0
31170.0,18.0,16,741.0
31175.0,-56.0,20,789.0
31180.0,-48.0,24,870.0
31185.0,-81.0,21,858.0
31190.0,12.0,19,751.0
31195.0,107.0,28,706.0
31200.0,45.0,21,797.0
31205.0,-91.0,19,844.0
31210.0,-47.0,21,889.0
31215.0,-45.0,22,995.0
31220.0,-106.0,18,850.0
31225.0,145.0,20,871.0
31230.0,-21.0,20,881.0
31235.0,-10.0,22,956.0
31240.0,-75.0,19,881.0
31245.0,75.0,16,928.0
31250.0,-47.0,14,868.0
31255.0,60.0,20,708.0
31260.0,160.0,23,511.0
31265.0,197.0,25,485.0
31270.0,26.0,23,536.0
31275.0,-51.0,18,527.0
31280.0,9.0,18,513.0
31285.0,14.0,26,543.0
31290.0,-30.0,22,618.0
31295.0,-75.0,22,700.0
31300.0,-82.0,25,792.0
31305.0,-92.0,21,769.0
31310.0,23.0,25,686.0
31315.0,83.0,28,787.0
31320.0,-101.0,22,857.0
31325.0,-70.0,22,905.0
31330.0,-48.0,24,852.0
31335.0,53.0,21,687.0
31340.0,165.0,21,664.0
31345.0,23.0,33,732.0
31350.0,-68.0,36,896.0
31355.0,-164.0,30,986.0
31360.0,-90.0,26,1012.0
31365.0,-26.0,22,981.0
31370.0,31.0,23,1040.0
31375.0,-59.0,36,1084.0
31380.0,-44.0,31,1024.0
31385.0,60.0,22,1003.0
31390.0,21.0,16,858.0
31395.0,145.0,19,814.0
31400.0,44.0,20,711.0
31405.0,103.0,25,691.0
31410.0,20.0,21,692.0
31415.0,-1.0,25,694.0
31420.0,-2.0,28,791.0
31425.0,-97.0,22,783.0
31430.0,8.0,16,655.0
31435.0,128.0,24,542.0
31440.0,113.0,24,595.0
31445.0,-53.0,23,570.0
31450.0,25.0,16,613.0
31455.0,-43.0,16,624.0
31460.0,-11.0,17,650.0
31465.0,-26.0,24,671.0
31470.0,-21.0,19,748.0
31475.0,-77.0,21,786.0
31480.0,-38.0,19,767.0
31485.0,19.0,18,820.0
31490.0,-53.0,19,691.0
31495.0,129.0,24,547.0
31500.0,144.0,27,614.0
31505.0,-67.0,28,665.0
31510.0,-51.0,26,645.0
31515.0,20.0,21,575.0
31520.0,70.0,19,561.0
31525.0,14.0,14,547.0
31530.0,14.0,18,602.0
31535.0,-55.0,23,669.0
31540.0,-67.0,19,685.0
31545.0,-16.0,16,661.0
31550.0,24.0,15,563.0
31555.0,98.0,31,669.0
31560.0,-106.0,29,756.0
31565.0,-87.0,25,771.0
31570.0,-15.0,19,757.0
31575.0,14.0,24,862.0
31580.0,-105.0,24,953.0
31585.0,-91.0,27,1016.0
31590.0,-63.0,24,1014.0
31595.0,2.0,22,930.0
31600.0,84.0,29,946.0
31605.0,-16.0,32,1043.0
31610.0,-97.0,29,973.0
31615.0,70.0,30,1060.0
31620.0,-87.0,29,1008.0
31625.0,52.0,30,1057.0
31630.0,-49.0,25,1036.0
31635.0,21.0,23,962.0
31640.0,74.0,20,1035.0
31645.0,-73.0,26,953.0
31650.0,82.0,20,977.0
31655.0,-24.0,21,934.0
31660.0,43.0,23,897.0
31665.0,37.0,18,897.0
31670.0,0.0,20,829.0
31675.0,68.0,28,860.0
31680.0,-31.0,26,943.0
31685.0,-83.0,20,1008.0
31690.0,-65.0,22,1111.0
31695.0,-103.0,25,1174.0
31700.0,-63.0,25,1182.0
31705.0,-8.0,24,1208.0
31710.0,-26.0,18,1275.0
31715.0,-67.0,22,1345.0
31720.0,-70.0,17,1141.0
31725.0,204.0,17,786.0
31730.0,355.0,22,509.0
31735.0,277.0,29,572.0
31740.0,-63.0,22,593.0
31745.0,-21.0,19,597.0
31750.0,-4.0,16,581.0
31755.0,16.0,19,568.0
31760.0,13.0,23,597.0
31765.0,-29.0,26,577.0
31770.0,20.0,29,650.0
31775.0,-73.0,21,660.0
31780.0,-10.0,20,617.0
31785.0,43.0,17,622.0
31790.0,-5.0,23,612.0
31795.0,10.0,22,531.0
31800.0,81.0,18,576.0
31805.0,-45.0,20,587.0
31810.0,-11.0,21,617.0
31815.0,-30.0,25,626.0
31820.0,-9.0,26,673.0
31825.0,-47.0,39,718.0
31830.0,-45.0,29,808.0
31835.0,-90.0,30,921.0
31840.0,-113.0,26,945.0
31845.0,-24.0,23,870.0
31850.0,75.0,12,765.0
31855.0,105.0,17,809.0
31860.0,-44.0,22,900.0
31865.0,-91.0,28,1031.0
31870.0,-131.0,31,1064.0
31875.0,-33.0,23,1125.0
31880.0,-61.0,26,1188.0
31885.0,-63.0,25,1179.0
31890.0,9.0,18,1032.0
31895.0,147.0,16,816.0
31900.0,216.0,14,888.0
31905.0,-72.0,20,977.0
31910.0,-89.0,21,981.0
31915.0,-4.0,26,924.0
31920.0,57.0,20,862.0
31925.0,62.0,20,871.0
31930.0,-9.0,17,706.0
31935.0,165.0,22,761.0
31940.0,-55.0,27,773.0
31945.0,-12.0,25,838.0
31950.0,-65.0,20,745.0
31955.0,93.0,24,817.0
31960.0,-72.0,31,906.0
31965.0,-89.0,23,903.0
31970.0,3.0,17,838.0
31975.0,65.0,29,883.0
31980.0,-45.0,26,970.0
31985.0,-87.0,29,973.0
31990.0,-3.0,26,890.0
31995.0,83.0,32,863.0
32000.0,27.0,34,893.0
32005.0,-30.0,49,986.0
32010.0,-93.0,36,991.0
32015.0,-5.0,28,1063.0
32020.0,-72.0,28,1090.0
32025.0,-27.0,29,1165.0
32030.0,-75.0,33,1213.0
32035.0,-48.0,36,1224.0
32040.0,-11.0,34,1131.0
