reward,step_time,total_stopped,total_wait_time
-15.0,4460.0,8,126.0
21.0,4465.0,6,153.0
-27.0,4470.0,8,195.0
-42.0,4475.0,8,201.0
-6.0,4480.0,5,157.0
44.0,4485.0,2,97.0
60.0,4490.0,0,54.0
43.0,4495.0,1,47.0
7.0,4500.0,7,72.0
-25.0,4505.0,13,124.0
-52.0,4510.0,15,160.0
-36.0,4515.0,14,163.0
-3.0,4520.0,8,187.0
-24.0,4525.0,10,227.0
-40.0,4530.0,10,230.0
-3.0,4535.0,8,205.0
25.0,4540.0,3,185.0
20.0,4545.0,6,200.0
-15.0,4550.0,7,197.0
3.0,4555.0,3,149.0
48.0,4560.0,3,150.0
-1.0,4565.0,9,186.0
-36.0,4570.0,9,184.0
2.0,4575.0,6,120.0
64.0,4580.0,2,75.0
45.0,4585.0,2,76.0
-1.0,4590.0,8,106.0
-30.0,4595.0,8,116.0
-10.0,4600.0,7,99.0
17.0,4605.0,6,110.0
-11.0,4610.0,8,137.0
-27.0,4615.0,9,147.0
-10.0,4620.0,5,120.0
27.0,4625.0,4,114.0
6.0,4630.0,9,149.0
-35.0,4635.0,8,159.0
-10.0,4640.0,4,112.0
47.0,4645.0,2,72.0
40.0,4650.0,2,78.0
-6.0,4655.0,8,103.0
-25.0,4660.0,8,116.0
-13.0,4665.0,6,90.0
26.0,4670.0,4,69.0
21.0,4675.0,3,71.0
-2.0,4680.0,8,97.0
-26.0,4685.0,9,112.0
-15.0,4690.0,5,93.0
19.0,4695.0,5,100.0
-7.0,4700.0,8,131.0
-31.0,4705.0,7,137.0
-6.0,4710.0,9,116.0
21.0,4715.0,4,105.0
11.0,4720.0,7,120.0
-15.0,4725.0,12,170.0
-50.0,4730.0,12,187.0
-17.0,4735.0,10,157.0
30.0,4740.0,10,197.0
-40.0,4745.0,13,257.0
-60.0,4750.0,8,259.0
-2.0,4755.0,5,205.0
54.0,4760.0,3,149.0
56.0,4765.0,4,147.0
2.0,4770.0,7,168.0
-21.0,4775.0,6,165.0
3.0,4780.0,4,118.0
47.0,4785.0,2,71.0
47.0,4790.0,1,58.0
13.0,4795.0,7,80.0
-22.0,4800.0,13,134.0
-54.0,4805.0,13,162.0
-28.0,4810.0,10,141.0
21.0,4815.0,8,180.0
-39.0,4820.0,8,218.0
-38.0,4825.0,9,223.0
-5.0,4830.0,8,181.0
42.0,4835.0,6,132.0
49.0,4840.0,5,104.0
28.0,4845.0,1,88.0
16.0,4850.0,5,99.0
-11.0,4855.0,13,147.0
-48.0,4860.0,12,175.0
-28.0,4865.0,12,168.0
7.0,4870.0,7,211.0
-43.0,4875.0,12,251.0
-40.0,4880.0,11,261.0
-10.0,4885.0,8,217.0
44.0,4890.0,6,210.0
7.0,4895.0,9,249.0
-39.0,4900.0,12,296.0
-47.0,4905.0,12,305.0
-9.0,4910.0,11,257.0
48.0,4915.0,11,185.0
72.0,4920.0,3,203.0
-18.0,4925.0,6,214.0
-11.0,4930.0,7,209.0
5.0,4935.0,5,160.0
49.0,4940.0,1,92.0
68.0,4945.0,2,100.0
-8.0,4950.0,8,127.0
-27.0,4955.0,11,139.0
-12.0,4960.0,9,122.0
17.0,4965.0,9,96.0
26.0,4970.0,2,91.0
5.0,4975.0,8,96.0
-5.0,4980.0,14,154.0
-58.0,4985.0,20,245.0
-91.0,4990.0,26,369.0
-124.0,4995.0,26,448.0
-79.0,5000.0,22,455.0
-7.0,5005.0,15,398.0
57.0,5010.0,9,348.0
50.0,5015.0,2,316.0
32.0,5020.0,8,332.0
-16.0,5025.0,8,324.0
8.0,5030.0,8,266.0
58.0,5035.0,6,283.0
-17.0,5040.0,9,310.0
-27.0,5045.0,15,371.0
-61.0,5050.0,22,468.0
-97.0,5055.0,28,597.0
-129.0,5060.0,32,752.0
-155.0,5065.0,37,927.0
-175.0,5070.0,32,986.0
-59.0,5075.0,23,905.0
81.0,5080.0,15,705.0
200.0,5085.0,6,604.0
101.0,5090.0,5,437.0
167.0,5095.0,1,404.0
33.0,5100.0,9,414.0
-10.0,5105.0,13,469.0
-55.0,5110.0,20,556.0
-87.0,5115.0,25,670.0
-114.0,5120.0,28,806.0
-136.0,5125.0,31,958.0
-152.0,5130.0,33,1123.0
-165.0,5135.0,35,1296.0
-173.0,5140.0,38,1481.0
-185.0,5145.0,32,1506.0
-25.0,5150.0,23,1339.0
167.0,5155.0,16,1013.0
326.0,5160.0,9,830.0
183.0,5165.0,3,593.0
237.0,5170.0,1,524.0
69.0,5175.0,7,534.0
-10.0,5180.0,13,583.0
-49.0,5185.0,18,663.0
-80.0,5190.0,22,767.0
-104.0,5195.0,24,884.0
-117.0,5200.0,26,1009.0
-125.0,5205.0,30,1150.0
-141.0,5210.0,35,1314.0
-164.0,5215.0,38,1502.0
-188.0,5220.0,32,1504.0
-2.0,5225.0,23,1299.0
205.0,5230.0,15,921.0
378.0,5235.0,7,725.0
196.0,5240.0,2,495.0
230.0,5245.0,4,313.0
182.0,5250.0,4,293.0
20.0,5255.0,9,310.0
-17.0,5260.0,15,368.0
-58.0,5265.0,17,448.0
-80.0,5270.0,19,539.0
-91.0,5275.0,21,641.0
-102.0,5280.0,24,757.0
-116.0,5285.0,28,885.0
-128.0,5290.0,31,1031.0
-146.0,5295.0,32,1189.0
-158.0,5300.0,35,1357.0
-168.0,5305.0,38,1544.0
-187.0,5310.0,33,1548.0
-4.0,5315.0,24,1258.0
290.0,5320.0,16,994.0
264.0,5325.0,9,786.0
208.0,5330.0,2,721.0
65.0,5335.0,7,734.0
-13.0,5340.0,7,668.0
66.0,5345.0,4,499.0
169.0,5350.0,2,421.0
78.0,5355.0,5,439.0
-18.0,5360.0,7,379.0
60.0,5365.0,4,227.0
152.0,5370.0,2,34.0
193.0,5375.0,3,26.0
8.0,5380.0,1,21.0
5.0,5385.0,6,35.0
-14.0,5390.0,7,51.0
-16.0,5395.0,6,44.0
7.0,5400.0,3,55.0
-11.0,5405.0,7,73.0
-18.0,5410.0,14,128.0
-55.0,5415.0,20,215.0
-87.0,5420.0,22,278.0
-63.0,5425.0,17,291.0
-13.0,5430.0,10,298.0
-7.0,5435.0,12,348.0
-50.0,5440.0,13,410.0
-62.0,5445.0,15,429.0
-19.0,5450.0,12,385.0
44.0,5455.0,11,415.0
-30.0,5460.0,10,469.0
-54.0,5465.0,8,448.0
21.0,5470.0,7,361.0
87.0,5475.0,6,358.0
3.0,5480.0,12,400.0
-42.0,5485.0,14,462.0
-62.0,5490.0,15,460.0
2.0,5495.0,13,342.0
118.0,5500.0,10,251.0
91.0,5505.0,4,191.0
60.0,5510.0,2,128.0
63.0,5515.0,2,100.0
28.0,5520.0,8,122.0
-22.0,5525.0,12,175.0
-53.0,5530.0,19,258.0
-83.0,5535.0,24,369.0
-111.0,5540.0,27,496.0
-127.0,5545.0,29,636.0
-140.0,5550.0,31,785.0
-149.0,5555.0,35,957.0
-172.0,5560.0,32,1025.0
-68.0,5565.0,24,961.0
64.0,5570.0,17,779.0
182.0,5575.0,10,646.0
133.0,5580.0,1,609.0
37.0,5585.0,8,606.0
3.0,5590.0,11,564.0
42.0,5595.0,8,444.0
120.0,5600.0,2,447.0
-3.0,5605.0,9,454.0
-7.0,5610.0,10,411.0
43.0,5615.0,5,284.0
127.0,5620.0,4,308.0
-24.0,5625.0,11,345.0
-37.0,5630.0,17,413.0
-68.0,5635.0,23,511.0
-98.0,5640.0,28,639.0
-128.0,5645.0,32,791.0
-152.0,5650.0,29,819.0
-28.0,5655.0,23,705.0
114.0,5660.0,15,738.0
-33.0,5665.0,14,808.0
-70.0,5670.0,13,869.0
-61.0,5675.0,16,833.0
36.0,5680.0,12,721.0
112.0,5685.0,11,551.0
170.0,5690.0,9,442.0
109.0,5695.0,4,306.0
136.0,5700.0,1,254.0
52.0,5705.0,7,257.0
-3.0,5710.0,13,312.0
-55.0,5715.0,12,301.0
11.0,5720.0,5,195.0
106.0,5725.0,2,156.0
39.0,5730.0,7,180.0
-24.0,5735.0,12,230.0
-50.0,5740.0,13,226.0
4.0,5745.0,11,181.0
45.0,5750.0,5,173.0
8.0,5755.0,7,191.0
-18.0,5760.0,14,245.0
-54.0,5765.0,20,333.0
-88.0,5770.0,25,450.0
-117.0,5775.0,26,508.0
-58.0,5780.0,21,494.0
14.0,5785.0,15,423.0
71.0,5790.0,7,371.0
52.0,5795.0,3,259.0
112.0,5800.0,2,219.0
40.0,5805.0,8,240.0
-21.0,5810.0,8,229.0
11.0,5815.0,4,166.0
63.0,5820.0,4,180.0
-14.0,5825.0,11,221.0
-41.0,5830.0,15,291.0
-70.0,5835.0,13,292.0
-1.0,5840.0,10,223.0
69.0,5845.0,3,191.0
32.0,5850.0,6,214.0
-23.0,5855.0,5,189.0
25.0,5860.0,4,115.0
74.0,5865.0,2,100.0
15.0,5870.0,8,126.0
-26.0,5875.0,8,130.0
-4.0,5880.0,4,94.0
36.0,5885.0,6,92.0
2.0,5890.0,8,124.0
-32.0,5895.0,14,183.0
-59.0,5900.0,14,207.0
-24.0,5905.0,10,189.0
18.0,5910.0,11,230.0
-41.0,5915.0,14,291.0
-61.0,5920.0,9,299.0
-8.0,5925.0,7,254.0
45.0,5930.0,6,193.0
61.0,5935.0,4,171.0
22.0,5940.0,1,136.0
35.0,5945.0,6,155.0
-19.0,5950.0,8,153.0
2.0,5955.0,5,118.0
35.0,5960.0,3,125.0
-7.0,5965.0,8,155.0
-30.0,5970.0,9,157.0
-2.0,5975.0,7,119.0
38.0,5980.0,4,103.0
16.0,5985.0,7,132.0
-29.0,5990.0,7,139.0
-7.0,5995.0,6,106.0
33.0,6000.0,1,64.0
42.0,6005.0,0,31.0
33.0,6010.0,2,28.0
3.0,6015.0,6,50.0
-22.0,6020.0,6,61.0
-11.0,6025.0,3,44.0
17.0,6030.0,2,59.0
-15.0,6035.0,7,82.0
-23.0,6040.0,7,98.0
-16.0,6045.0,4,88.0
10.0,6050.0,2,54.0
34.0,6055.0,2,46.0
8.0,6060.0,7,69.0
-23.0,6065.0,13,124.0
-55.0,6070.0,15,161.0
-37.0,6075.0,9,154.0
7.0,6080.0,4,119.0
35.0,6085.0,2,115.0
4.0,6090.0,9,143.0
-28.0,6095.0,14,202.0
-59.0,6100.0,21,292.0
-90.0,6105.0,25,408.0
-116.0,6110.0,23,470.0
-62.0,6115.0,16,440.0
30.0,6120.0,11,473.0
-33.0,6125.0,13,528.0
-55.0,6130.0,10,507.0
21.0,6135.0,8,410.0
97.0,6140.0,6,434.0
-24.0,6145.0,11,470.0
-36.0,6150.0,15,536.0
-66.0,6155.0,22,635.0
-99.0,6160.0,29,770.0
-135.0,6165.0,29,815.0
-45.0,6170.0,23,658.0
157.0,6175.0,14,743.0
-85.0,6180.0,12,804.0
-61.0,6185.0,7,749.0
55.0,6190.0,4,595.0
154.0,6195.0,2,566.0
29.0,6200.0,8,597.0
-31.0,6205.0,14,655.0
-58.0,6210.0,22,748.0
-93.0,6215.0,22,744.0
4.0,6220.0,21,604.0
140.0,6225.0,15,641.0
-37.0,6230.0,11,699.0
-58.0,6235.0,7,652.0
47.0,6240.0,4,504.0
148.0,6245.0,1,293.0
211.0,6250.0,4,188.0
105.0,6255.0,1,148.0
40.0,6260.0,7,165.0
-17.0,6265.0,13,216.0
-51.0,6270.0,13,232.0
-16.0,6275.0,10,194.0
38.0,6280.0,8,210.0
-16.0,6285.0,6,245.0
-35.0,6290.0,7,230.0
15.0,6295.0,4,150.0
80.0,6300.0,2,148.0
2.0,6305.0,6,172.0
-24.0,6310.0,13,224.0
-52.0,6315.0,20,309.0
-85.0,6320.0,27,427.0
-118.0,6325.0,32,578.0
-151.0,6330.0,35,750.0
-172.0,6335.0,37,930.0
-180.0,6340.0,32,1007.0
-77.0,6345.0,23,950.0
57.0,6350.0,17,790.0
160.0,6355.0,9,655.0
135.0,6360.0,1,614.0
41.0,6365.0,7,617.0
-3.0,6370.0,7,578.0
39.0,6375.0,5,457.0
121.0,6380.0,5,293.0
164.0,6385.0,2,253.0
40.0,6390.0,7,261.0
-8.0,6395.0,13,315.0
-54.0,6400.0,13,292.0
23.0,6405.0,10,185.0
107.0,6410.0,7,188.0
-3.0,6415.0,7,219.0
-31.0,6420.0,8,201.0
18.0,6425.0,5,163.0
38.0,6430.0,5,108.0
55.0,6435.0,2,109.0
-1.0,6440.0,7,137.0
-28.0,6445.0,8,144.0
-7.0,6450.0,4,104.0
40.0,6455.0,2,51.0
53.0,6460.0,3,61.0
-10.0,6465.0,8,87.0
-26.0,6470.0,8,104.0
-17.0,6475.0,3,79.0
25.0,6480.0,1,40.0
39.0,6485.0,0,21.0
19.0,6490.0,1,9.0
12.0,6495.0,2,8.0
1.0,6500.0,7,34.0
-26.0,6505.0,14,92.0
-58.0,6510.0,15,138.0
-46.0,6515.0,10,136.0
2.0,6520.0,7,157.0
-21.0,6525.0,7,187.0
-30.0,6530.0,7,189.0
-2.0,6535.0,6,161.0
28.0,6540.0,5,156.0
5.0,6545.0,7,179.0
-23.0,6550.0,8,177.0
2.0,6555.0,5,134.0
43.0,6560.0,2,129.0
5.0,6565.0,9,163.0
-34.0,6570.0,8,160.0
3.0,6575.0,5,118.0
42.0,6580.0,5,80.0
38.0,6585.0,1,59.0
21.0,6590.0,2,42.0
17.0,6595.0,8,67.0
-25.0,6600.0,12,120.0
-53.0,6605.0,19,203.0
-83.0,6610.0,22,308.0
-105.0,6615.0,25,428.0
-120.0,6620.0,27,559.0
-131.0,6625.0,31,704.0
-145.0,6630.0,34,870.0
-166.0,6635.0,37,1052.0
-182.0,6640.0,33,1125.0
-73.0,6645.0,23,1058.0
67.0,6650.0,15,866.0
192.0,6655.0,6,742.0
124.0,6660.0,1,691.0
51.0,6665.0,7,708.0
-17.0,6670.0,14,766.0
-58.0,6675.0,14,730.0
36.0,6680.0,9,581.0
149.0,6685.0,3,515.0
66.0,6690.0,6,536.0
-21.0,6695.0,8,475.0
61.0,6700.0,5,321.0
154.0,6705.0,1,101.0
220.0,6710.0,3,96.0
5.0,6715.0,7,122.0
-26.0,6720.0,8,100.0
22.0,6725.0,5,54.0
46.0,6730.0,1,36.0
18.0,6735.0,2,23.0
13.0,6740.0,0,17.0
6.0,6745.0,5,34.0
-17.0,6750.0,7,56.0
-22.0,6755.0,3,37.0
19.0,6760.0,2,43.0
-6.0,6765.0,6,65.0
-22.0,6770.0,13,119.0
-54.0,6775.0,12,153.0
-34.0,6780.0,7,117.0
36.0,6785.0,2,129.0
-12.0,6790.0,9,154.0
-25.0,6795.0,9,159.0
-5.0,6800.0,5,106.0
53.0,6805.0,2,121.0
-15.0,6810.0,8,149.0
-28.0,6815.0,13,207.0
-58.0,6820.0,15,229.0
-22.0,6825.0,14,208.0
21.0,6830.0,7,227.0
-19.0,6835.0,7,253.0
-26.0,6840.0,8,246.0
7.0,6845.0,7,198.0
48.0,6850.0,7,204.0
-6.0,6855.0,9,249.0
-45.0,6860.0,8,248.0
1.0,6865.0,4,188.0
60.0,6870.0,4,107.0
81.0,6875.0,4,108.0
-1.0,6880.0,7,135.0
-27.0,6885.0,10,139.0
-4.0,6890.0,5,114.0
25.0,6895.0,4,80.0
34.0,6900.0,4,75.0
5.0,6905.0,7,100.0
-25.0,6910.0,13,153.0
-53.0,6915.0,14,186.0
-33.0,6920.0,13,173.0
13.0,6925.0,9,149.0
24.0,6930.0,3,149.0
0.0,6935.0,6,174.0
-25.0,6940.0,8,182.0
-8.0,6945.0,6,146.0
36.0,6950.0,4,96.0
50.0,6955.0,2,56.0
40.0,6960.0,2,39.0
17.0,6965.0,6,63.0
-24.0,6970.0,7,75.0
-12.0,6975.0,4,55.0
20.0,6980.0,4,69.0
-14.0,6985.0,9,102.0
-33.0,6990.0,9,123.0
-21.0,6995.0,8,108.0
15.0,7000.0,8,138.0
-30.0,7005.0,12,188.0
-50.0,7010.0,9,201.0
-13.0,7015.0,8,176.0
25.0,7020.0,8,146.0
30.0,7025.0,5,157.0
-11.0,7030.0,8,158.0
-1.0,7035.0,9,171.0
-13.0,7040.0,8,138.0
33.0,7045.0,6,159.0
-21.0,7050.0,7,186.0
-27.0,7055.0,8,189.0
-3.0,7060.0,4,137.0
52.0,7065.0,3,134.0
3.0,7070.0,6,159.0
-25.0,7075.0,13,210.0
-51.0,7080.0,21,299.0
-89.0,7085.0,21,339.0
-40.0,7090.0,19,330.0
9.0,7095.0,16,393.0
-63.0,7100.0,13,461.0
-68.0,7105.0,9,451.0
10.0,7110.0,8,383.0
68.0,7115.0,3,286.0
97.0,7120.0,3,267.0
19.0,7125.0,7,287.0
-20.0,7130.0,6,273.0
14.0,7135.0,3,208.0
65.0,7140.0,2,121.0
87.0,7145.0,2,117.0
4.0,7150.0,6,138.0
-21.0,7155.0,8,131.0
7.0,7160.0,6,82.0
49.0,7165.0,5,91.0
-9.0,7170.0,8,124.0
-33.0,7175.0,10,127.0
-3.0,7180.0,8,112.0
15.0,7185.0,4,105.0
7.0,7190.0,8,138.0
-33.0,7195.0,8,147.0
-9.0,7200.0,6,128.0
19.0,7205.0,3,88.0
40.0,7210.0,1,79.0
9.0,7215.0,8,105.0
-26.0,7220.0,8,121.0
-16.0,7225.0,6,96.0
25.0,7230.0,5,62.0
34.0,7235.0,3,57.0
5.0,7240.0,0,32.0
25.0,7245.0,7,46.0
-14.0,7250.0,8,68.0
-22.0,7255.0,4,55.0
13.0,7260.0,3,45.0
10.0,7265.0,2,36.0
9.0,7270.0,9,56.0
-20.0,7275.0,14,111.0
-55.0,7280.0,20,199.0
-88.0,7285.0,25,315.0
-116.0,7290.0,23,388.0
-73.0,7295.0,16,385.0
3.0,7300.0,9,316.0
69.0,7305.0,4,319.0
-3.0,7310.0,8,339.0
-20.0,7315.0,9,333.0
6.0,7320.0,5,263.0
70.0,7325.0,2,141.0
122.0,7330.0,1,40.0
101.0,7335.0,2,37.0
3.0,7340.0,7,61.0
-24.0,7345.0,13,110.0
-49.0,7350.0,14,144.0
-34.0,7355.0,13,152.0
-8.0,7360.0,11,158.0
-6.0,7365.0,5,172.0
-14.0,7370.0,9,172.0
0.0,7375.0,10,190.0
-18.0,7380.0,9,179.0
11.0,7385.0,8,153.0
26.0,7390.0,2,128.0
25.0,7395.0,8,118.0
10.0,7400.0,14,175.0
-57.0,7405.0,14,206.0
-31.0,7410.0,11,183.0
23.0,7415.0,11,166.0
17.0,7420.0,8,176.0
-10.0,7425.0,6,204.0
-28.0,7430.0,6,203.0
1.0,7435.0,6,169.0
34.0,7440.0,4,159.0
10.0,7445.0,7,182.0
-23.0,7450.0,8,183.0
-1.0,7455.0,7,149.0
34.0,7460.0,4,135.0
14.0,7465.0,6,154.0
-19.0,7470.0,6,148.0
6.0,7475.0,4,96.0
52.0,7480.0,3,103.0
-7.0,7485.0,8,132.0
-29.0,7490.0,8,137.0
-5.0,7495.0,6,106.0
31.0,7500.0,6,75.0
31.0,7505.0,2,71.0
4.0,7510.0,8,100.0
-29.0,7515.0,10,119.0
-19.0,7520.0,7,115.0
4.0,7525.0,7,135.0
-20.0,7530.0,9,170.0
-35.0,7535.0,9,182.0
-12.0,7540.0,6,158.0
24.0,7545.0,5,161.0
-3.0,7550.0,8,193.0
-32.0,7555.0,8,193.0
0.0,7560.0,6,156.0
37.0,7565.0,6,164.0
-8.0,7570.0,7,197.0
-33.0,7575.0,8,189.0
8.0,7580.0,9,153.0
36.0,7585.0,4,140.0
13.0,7590.0,6,151.0
-11.0,7595.0,9,157.0
-6.0,7600.0,7,134.0
23.0,7605.0,5,89.0
45.0,7610.0,2,78.0
11.0,7615.0,7,86.0
-8.0,7620.0,7,94.0
-8.0,7625.0,4,73.0
21.0,7630.0,4,55.0
18.0,7635.0,2,43.0
12.0,7640.0,7,61.0
-18.0,7645.0,7,79.0
-18.0,7650.0,5,66.0
13.0,7655.0,4,77.0
-11.0,7660.0,9,111.0
-34.0,7665.0,14,168.0
-57.0,7670.0,15,208.0
-40.0,7675.0,13,203.0
5.0,7680.0,13,180.0
23.0,7685.0,6,207.0
-27.0,7690.0,6,224.0
-17.0,7695.0,8,224.0
0.0,7700.0,7,194.0
30.0,7705.0,5,134.0
60.0,7710.0,3,126.0
8.0,7715.0,7,147.0
-21.0,7720.0,7,149.0
-2.0,7725.0,5,108.0
41.0,7730.0,2,109.0
-1.0,7735.0,7,134.0
-25.0,7740.0,6,133.0
1.0,7745.0,5,95.0
38.0,7750.0,4,60.0
35.0,7755.0,3,47.0
13.0,7760.0,3,31.0
16.0,7765.0,9,61.0
-30.0,7770.0,8,83.0
-22.0,7775.0,6,80.0
3.0,7780.0,1,76.0
4.0,7785.0,7,98.0
-22.0,7790.0,14,157.0
-59.0,7795.0,15,194.0
-37.0,7800.0,10,179.0
15.0,7805.0,8,134.0
45.0,7810.0,2,112.0
22.0,7815.0,0,80.0
32.0,7820.0,6,98.0
-18.0,7825.0,4,101.0
-3.0,7830.0,4,69.0
32.0,7835.0,3,72.0
-3.0,7840.0,10,108.0
-36.0,7845.0,9,118.0
-10.0,7850.0,7,95.0
23.0,7855.0,6,105.0
-10.0,7860.0,9,142.0
-37.0,7865.0,14,196.0
-54.0,7870.0,14,222.0
-26.0,7875.0,11,206.0
16.0,7880.0,11,178.0
28.0,7885.0,7,200.0
-22.0,7890.0,7,226.0
-26.0,7895.0,9,230.0
-4.0,7900.0,6,186.0
44.0,7905.0,5,196.0
-10.0,7910.0,10,232.0
-36.0,7915.0,7,228.0
4.0,7920.0,6,182.0
46.0,7925.0,2,102.0
80.0,7930.0,3,69.0
33.0,7935.0,1,36.0
33.0,7940.0,5,47.0
-11.0,7945.0,6,57.0
-10.0,7950.0,3,46.0
11.0,7955.0,3,49.0
-3.0,7960.0,9,81.0
-32.0,7965.0,9,101.0
-20.0,7970.0,6,89.0
12.0,7975.0,6,104.0
-15.0,7980.0,10,145.0
-41.0,7985.0,8,153.0
-8.0,7990.0,6,127.0
26.0,7995.0,2,110.0
17.0,8000.0,8,132.0
-22.0,8005.0,8,135.0
-3.0,8010.0,5,101.0
34.0,8015.0,5,118.0
-17.0,8020.0,10,154.0
-36.0,8025.0,10,163.0
-9.0,8030.0,7,137.0
26.0,8035.0,7,95.0
42.0,8040.0,7,89.0
6.0,8045.0,2,68.0
21.0,8050.0,6,77.0
-9.0,8055.0,6,91.0
-14.0,8060.0,5,77.0
14.0,8065.0,2,46.0
31.0,8070.0,1,39.0
7.0,8075.0,6,60.0
-21.0,8080.0,7,72.0
-12.0,8085.0,5,58.0
14.0,8090.0,6,80.0
-22.0,8095.0,10,118.0
-38.0,8100.0,10,136.0
-18.0,8105.0,7,101.0
35.0,8110.0,6,96.0
5.0,8115.0,1,88.0
8.0,8120.0,6,103.0
-15.0,8125.0,8,112.0
-9.0,8130.0,5,101.0
11.0,8135.0,4,98.0
3.0,8140.0,7,113.0
-15.0,8145.0,8,123.0
-10.0,8150.0,8,96.0
27.0,8155.0,6,112.0
-16.0,8160.0,11,148.0
-36.0,8165.0,12,163.0
-15.0,8170.0,10,142.0
21.0,8175.0,6,150.0
-8.0,8180.0,8,160.0
-10.0,8185.0,6,162.0
-2.0,8190.0,4,129.0
33.0,8195.0,3,78.0
51.0,8200.0,2,86.0
-8.0,8205.0,8,110.0
-24.0,8210.0,8,123.0
-13.0,8215.0,8,111.0
12.0,8220.0,7,90.0
21.0,8225.0,2,97.0
-7.0,8230.0,7,105.0
-8.0,8235.0,13,157.0
-52.0,8240.0,14,191.0
-34.0,8245.0,15,189.0
2.0,8250.0,11,228.0
-39.0,8255.0,8,270.0
-42.0,8260.0,10,280.0
-10.0,8265.0,7,222.0
58.0,8270.0,7,252.0
-30.0,8275.0,9,292.0
-40.0,8280.0,8,286.0
6.0,8285.0,7,228.0
58.0,8290.0,6,149.0
79.0,8295.0,2,151.0
-2.0,8300.0,7,178.0
-27.0,8305.0,7,177.0
1.0,8310.0,6,124.0
53.0,8315.0,4,70.0
54.0,8320.0,2,55.0
15.0,8325.0,3,48.0
7.0,8330.0,1,16.0
32.0,8335.0,7,34.0
-18.0,8340.0,7,55.0
-21.0,8345.0,5,54.0
1.0,8350.0,2,53.0
1.0,8355.0,10,86.0
-33.0,8360.0,15,149.0
-63.0,8365.0,15,194.0
-45.0,8370.0,11,191.0
3.0,8375.0,6,142.0
49.0,8380.0,2,143.0
-1.0,8385.0,7,166.0
-23.0,8390.0,13,220.0
-54.0,8395.0,13,242.0
-22.0,8400.0,7,206.0
36.0,8405.0,3,225.0
-19.0,8410.0,9,257.0
-32.0,8415.0,9,249.0
8.0,8420.0,7,182.0
67.0,8425.0,5,102.0
80.0,8430.0,2,99.0
3.0,8435.0,7,123.0
-24.0,8440.0,7,128.0
-5.0,8445.0,4,93.0
35.0,8450.0,3,87.0
6.0,8455.0,9,115.0
-28.0,8460.0,8,124.0
-9.0,8465.0,6,101.0
23.0,8470.0,5,75.0
26.0,8475.0,2,68.0
7.0,8480.0,8,71.0
-3.0,8485.0,9,91.0
-20.0,8490.0,7,81.0
10.0,8495.0,7,71.0
10.0,8500.0,4,72.0
-1.0,8505.0,0,52.0
20.0,8510.0,6,50.0
2.0,8515.0,5,64.0
-14.0,8520.0,3,49.0
15.0,8525.0,4,62.0
-13.0,8530.0,9,96.0
-34.0,8535.0,10,117.0
-21.0,8540.0,9,94.0
23.0,8545.0,7,87.0
7.0,8550.0,4,96.0
-9.0,8555.0,8,111.0
-15.0,8560.0,8,123.0
-12.0,8565.0,6,95.0
28.0,8570.0,4,76.0
19.0,8575.0,3,57.0
19.0,8580.0,1,42.0
15.0,8585.0,7,58.0
-16.0,8590.0,14,113.0
-55.0,8595.0,18,197.0
-84.0,8600.0,24,306.0
-109.0,8605.0,23,374.0
-68.0,8610.0,14,363.0
11.0,8615.0,9,288.0
75.0,8620.0,3,305.0
-17.0,8625.0,8,329.0
-24.0,8630.0,6,314.0
15.0,8635.0,5,243.0
71.0,8640.0,4,252.0
-9.0,8645.0,8,278.0
-26.0,8650.0,9,267.0
11.0,8655.0,10,154.0
113.0,8660.0,7,177.0
-23.0,8665.0,8,208.0
-31.0,8670.0,8,195.0
13.0,8675.0,4,127.0
68.0,8680.0,5,77.0
50.0,8685.0,2,88.0
-11.0,8690.0,7,109.0
-21.0,8695.0,8,116.0
-7.0,8700.0,3,77.0
39.0,8705.0,3,84.0
-7.0,8710.0,6,106.0
-22.0,8715.0,7,111.0
-5.0,8720.0,6,91.0
20.0,8725.0,3,86.0
5.0,8730.0,7,109.0
-23.0,8735.0,8,116.0
-7.0,8740.0,5,80.0
36.0,8745.0,8,92.0
-12.0,8750.0,9,132.0
-40.0,8755.0,8,139.0
-7.0,8760.0,6,109.0
30.0,8765.0,6,78.0
31.0,8770.0,4,73.0
5.0,8775.0,6,66.0
7.0,8780.0,2,55.0
11.0,8785.0,6,40.0
15.0,8790.0,9,58.0
-18.0,8795.0,8,64.0
-6.0,8800.0,4,76.0
-12.0,8805.0,7,88.0
-12.0,8810.0,8,103.0
-15.0,8815.0,6,90.0
13.0,8820.0,6,73.0
17.0,8825.0,4,85.0
-12.0,8830.0,7,89.0
-4.0,8835.0,8,107.0
-18.0,8840.0,5,95.0
12.0,8845.0,4,70.0
25.0,8850.0,2,65.0
5.0,8855.0,8,80.0
-15.0,8860.0,8,96.0
-16.0,8865.0,7,87.0
9.0,8870.0,5,98.0
-11.0,8875.0,9,135.0
-37.0,8880.0,9,149.0
-14.0,8885.0,8,129.0
20.0,8890.0,4,118.0
11.0,8895.0,8,144.0
-26.0,8900.0,5,139.0
5.0,8905.0,3,98.0
41.0,8910.0,1,76.0
22.0,8915.0,7,98.0
-22.0,8920.0,6,100.0
-2.0,8925.0,6,82.0
18.0,8930.0,2,48.0
34.0,8935.0,2,34.0
14.0,8940.0,3,36.0
-2.0,8945.0,0,9.0
