分钟,路口号+车道号,车流量
2024-10-21 18:32:00,NS,8
2024-10-21 18:32:00,SN,2
2024-10-21 18:32:00,SW,3
2024-10-21 18:32:00,WE,19
2024-10-21 18:32:00,WN,4
2024-10-21 18:33:00,EW,2
2024-10-21 18:33:00,NS,7
2024-10-21 18:33:00,SN,4
2024-10-21 18:33:00,SW,7
2024-10-21 18:33:00,WE,11
2024-10-21 18:33:00,WN,2
2024-10-21 18:34:00,ES,1
2024-10-21 18:34:00,EW,2
2024-10-21 18:34:00,NS,3
2024-10-21 18:34:00,SN,1
2024-10-21 18:34:00,SW,3
2024-10-21 18:34:00,WE,11
2024-10-21 18:35:00,EW,1
2024-10-21 18:35:00,NS,6
2024-10-21 18:35:00,SN,6
2024-10-21 18:35:00,SW,8
2024-10-21 18:35:00,WE,6
2024-10-21 18:36:00,ES,3
2024-10-21 18:36:00,EW,3
2024-10-21 18:36:00,NS,4
2024-10-21 18:36:00,SN,3
2024-10-21 18:36:00,SW,2
2024-10-21 18:36:00,WE,11
2024-10-21 18:36:00,WN,2
2024-10-21 18:37:00,ES,1
2024-10-21 18:37:00,EW,1
2024-10-21 18:37:00,NE,1
2024-10-21 18:37:00,NS,7
2024-10-21 18:37:00,SW,2
2024-10-21 18:37:00,WE,3
2024-10-21 18:38:00,ES,2
2024-10-21 18:38:00,EW,7
2024-10-21 18:38:00,NS,4
2024-10-21 18:38:00,SN,6
2024-10-21 18:38:00,SW,1
2024-10-21 18:38:00,WE,9
2024-10-21 18:38:00,WN,1
2024-10-21 18:39:00,ES,5
2024-10-21 18:39:00,EW,3
2024-10-21 18:39:00,NE,1
2024-10-21 18:39:00,NS,7
2024-10-21 18:39:00,SN,4
2024-10-21 18:39:00,SW,3
2024-10-21 18:39:00,WE,8
2024-10-21 18:40:00,ES,1
2024-10-21 18:40:00,EW,3
2024-10-21 18:40:00,NE,1
2024-10-21 18:40:00,NS,2
2024-10-21 18:40:00,SN,1
2024-10-21 18:40:00,SW,5
2024-10-21 18:40:00,WE,10
2024-10-21 18:41:00,ES,1
2024-10-21 18:41:00,EW,3
2024-10-21 18:41:00,NS,8
2024-10-21 18:41:00,SN,3
2024-10-21 18:41:00,SW,4
2024-10-21 18:41:00,WE,5
2024-10-21 18:41:00,WN,3
2024-10-21 18:42:00,EW,1
2024-10-21 18:42:00,NE,1
2024-10-21 18:42:00,NS,5
2024-10-21 18:42:00,SN,2
2024-10-21 18:42:00,SW,5
2024-10-21 18:42:00,WE,5
2024-10-21 18:43:00,EW,1
2024-10-21 18:43:00,NE,1
2024-10-21 18:43:00,NS,6
2024-10-21 18:43:00,SN,3
2024-10-21 18:43:00,SW,3
2024-10-21 18:43:00,WE,6
2024-10-21 18:43:00,WN,1
2024-10-21 18:44:00,ES,2
2024-10-21 18:44:00,NS,3
2024-10-21 18:44:00,SN,3
2024-10-21 18:44:00,SW,6
2024-10-21 18:44:00,WE,12
2024-10-21 18:44:00,WN,1
2024-10-21 18:45:00,ES,2
2024-10-21 18:45:00,NS,7
2024-10-21 18:45:00,SN,1
2024-10-21 18:45:00,SW,5
2024-10-21 18:45:00,WE,8
2024-10-21 18:46:00,ES,4
2024-10-21 18:46:00,EW,3
2024-10-21 18:46:00,NE,1
2024-10-21 18:46:00,NS,4
2024-10-21 18:46:00,SN,3
2024-10-21 18:46:00,SW,4
2024-10-21 18:46:00,WE,12
2024-10-21 18:47:00,ES,1
2024-10-21 18:47:00,NS,7
2024-10-21 18:47:00,SN,2
2024-10-21 18:47:00,SW,2
2024-10-21 18:47:00,WE,4
2024-10-21 18:48:00,EW,3
2024-10-21 18:48:00,NE,1
2024-10-21 18:48:00,NS,10
2024-10-21 18:48:00,SN,7
2024-10-21 18:48:00,WE,5
2024-10-21 18:48:00,WN,1
2024-10-21 18:49:00,ES,2
2024-10-21 18:49:00,EW,1
2024-10-21 18:49:00,NS,5
2024-10-21 18:49:00,SN,2
2024-10-21 18:49:00,WE,10
2024-10-21 18:49:00,WN,3
2024-10-21 18:50:00,NE,2
2024-10-21 18:50:00,NS,5
2024-10-21 18:50:00,SW,5
2024-10-21 18:50:00,WE,1
2024-10-21 18:51:00,ES,1
2024-10-21 18:51:00,EW,1
2024-10-21 18:51:00,NE,2
2024-10-21 18:51:00,NS,2
2024-10-21 18:51:00,SN,1
2024-10-21 18:51:00,SW,4
2024-10-21 18:51:00,WE,3
2024-10-21 18:52:00,ES,1
2024-10-21 18:52:00,EW,4
2024-10-21 18:52:00,NS,2
2024-10-21 18:52:00,SN,5
2024-10-21 18:52:00,SW,1
2024-10-21 18:52:00,WE,14
2024-10-21 18:52:00,WN,3
2024-10-21 18:53:00,ES,2
2024-10-21 18:53:00,EW,1
2024-10-21 18:53:00,NS,4
2024-10-21 18:53:00,SN,5
2024-10-21 18:53:00,SW,2
2024-10-21 18:53:00,WE,2
2024-10-21 18:54:00,ES,1
2024-10-21 18:54:00,EW,5
2024-10-21 18:54:00,NS,2
2024-10-21 18:54:00,SW,4
2024-10-21 18:54:00,WE,11
2024-10-21 18:54:00,WN,1
2024-10-21 18:55:00,ES,3
2024-10-21 18:55:00,EW,5
2024-10-21 18:55:00,NS,4
2024-10-21 18:55:00,SN,6
2024-10-21 18:55:00,WE,5
2024-10-21 18:56:00,ES,1
2024-10-21 18:56:00,EW,1
2024-10-21 18:56:00,NE,1
2024-10-21 18:56:00,NS,2
2024-10-21 18:56:00,SN,2
2024-10-21 18:56:00,SW,1
2024-10-21 18:56:00,WE,2
2024-10-21 18:56:00,WN,1
2024-10-21 18:57:00,ES,1
2024-10-21 18:57:00,EW,2
2024-10-21 18:57:00,NE,1
2024-10-21 18:57:00,NS,2
2024-10-21 18:57:00,SN,5
2024-10-21 18:57:00,SW,1
2024-10-21 18:57:00,WE,4
2024-10-21 18:57:00,WN,1
2024-10-21 18:58:00,NS,7
2024-10-21 18:58:00,WE,7
2024-10-21 18:59:00,ES,1
2024-10-21 18:59:00,EW,6
2024-10-21 18:59:00,NS,8
2024-10-21 18:59:00,SN,3
2024-10-21 18:59:00,SW,4
2024-10-21 18:59:00,WE,2
2024-10-21 18:59:00,WN,1
2024-10-21 19:00:00,EW,6
2024-10-21 19:00:00,NS,8
2024-10-21 19:00:00,SN,2
2024-10-21 19:00:00,SW,3
2024-10-21 19:00:00,WE,5
2024-10-21 19:01:00,EW,2
2024-10-21 19:01:00,NS,5
2024-10-21 19:01:00,SN,1
2024-10-21 19:01:00,WE,3
2024-10-21 19:01:00,WN,1
2024-10-21 19:02:00,ES,1
2024-10-21 19:02:00,EW,3
2024-10-21 19:02:00,NS,4
2024-10-21 19:02:00,SN,3
2024-10-21 19:02:00,SW,2
2024-10-21 19:02:00,WE,12
2024-10-21 19:02:00,WN,3
2024-10-21 19:03:00,ES,2
2024-10-21 19:03:00,EW,2
2024-10-21 19:03:00,NS,8
2024-10-21 19:03:00,SN,4
2024-10-21 19:03:00,SW,6
2024-10-21 19:03:00,WE,5
2024-10-21 19:04:00,EW,8
2024-10-21 19:04:00,NE,1
2024-10-21 19:04:00,SN,1
2024-10-21 19:04:00,SW,4
2024-10-21 19:04:00,WE,7
2024-10-21 19:04:00,WN,1
2024-10-21 19:05:00,EW,3
2024-10-21 19:05:00,NS,8
2024-10-21 19:05:00,SW,3
2024-10-21 19:05:00,WE,3
2024-10-21 19:06:00,ES,1
2024-10-21 19:06:00,EW,5
2024-10-21 19:06:00,NS,6
2024-10-21 19:06:00,SN,2
2024-10-21 19:06:00,SW,1
2024-10-21 19:06:00,WE,3
2024-10-21 19:07:00,NS,5
2024-10-21 19:07:00,SN,1
2024-10-21 19:07:00,SW,1
2024-10-21 19:07:00,WN,1
2024-10-21 19:08:00,ES,2
2024-10-21 19:08:00,EW,4
2024-10-21 19:08:00,NE,1
2024-10-21 19:08:00,NS,3
2024-10-21 19:08:00,SN,4
2024-10-21 19:08:00,SW,2
2024-10-21 19:08:00,WE,12
2024-10-21 19:08:00,WN,2
2024-10-21 19:09:00,ES,1
2024-10-21 19:09:00,EW,1
2024-10-21 19:09:00,NS,2
2024-10-21 19:09:00,SN,3
2024-10-21 19:09:00,SW,3
2024-10-21 19:09:00,WE,5
2024-10-21 19:10:00,ES,2
2024-10-21 19:10:00,EW,3
2024-10-21 19:10:00,NE,1
2024-10-21 19:10:00,NS,5
2024-10-21 19:10:00,SW,7
2024-10-21 19:11:00,EW,3
2024-10-21 19:11:00,NE,1
2024-10-21 19:11:00,NS,3
2024-10-21 19:11:00,SW,3
2024-10-21 19:11:00,WE,9
2024-10-21 19:12:00,NS,1
2024-10-21 19:12:00,SN,4
2024-10-21 19:12:00,SW,3
2024-10-21 19:12:00,WE,6
2024-10-21 19:13:00,ES,2
2024-10-21 19:13:00,EW,4
2024-10-21 19:13:00,NE,1
2024-10-21 19:13:00,NS,2
2024-10-21 19:13:00,SN,1
2024-10-21 19:13:00,SW,6
2024-10-21 19:13:00,WN,1
2024-10-21 19:14:00,EW,2
2024-10-21 19:14:00,NE,2
2024-10-21 19:14:00,NS,3
2024-10-21 19:14:00,SN,4
2024-10-21 19:14:00,SW,2
2024-10-21 19:14:00,WE,5
2024-10-21 19:14:00,WN,3
2024-10-21 19:15:00,ES,5
2024-10-21 19:15:00,EW,2
2024-10-21 19:15:00,NS,3
2024-10-21 19:15:00,SN,1
2024-10-21 19:15:00,SW,3
2024-10-21 19:15:00,WE,4
2024-10-21 19:16:00,ES,4
2024-10-21 19:16:00,EW,2
2024-10-21 19:16:00,NS,4
2024-10-21 19:16:00,SN,2
2024-10-21 19:16:00,SW,5
2024-10-21 19:16:00,WE,9
2024-10-21 19:16:00,WN,2
2024-10-21 19:17:00,EW,1
2024-10-21 19:17:00,NS,1
2024-10-21 19:17:00,SN,3
2024-10-21 19:17:00,SW,3
2024-10-21 19:17:00,WE,1
2024-10-21 19:18:00,EW,1
2024-10-21 19:18:00,NS,4
2024-10-21 19:18:00,WE,4
2024-10-21 19:18:00,WN,2
2024-10-21 19:19:00,ES,1
2024-10-21 19:19:00,EW,3
2024-10-21 19:19:00,NS,4
2024-10-21 19:19:00,SN,3
2024-10-21 19:19:00,SW,1
2024-10-21 19:19:00,WE,2
2024-10-21 19:19:00,WN,3
2024-10-21 19:20:00,EW,1
2024-10-21 19:20:00,NS,5
2024-10-21 19:20:00,SN,1
2024-10-21 19:20:00,SW,6
2024-10-21 19:20:00,WE,2
2024-10-21 19:21:00,EW,3
2024-10-21 19:21:00,NS,1
2024-10-21 19:21:00,SN,5
2024-10-21 19:21:00,WE,1
2024-10-21 19:22:00,EW,1
2024-10-21 19:22:00,NS,4
2024-10-21 19:22:00,SN,3
2024-10-21 19:22:00,SW,3
2024-10-21 19:22:00,WE,14
2024-10-21 19:22:00,WN,2
2024-10-21 19:23:00,EW,1
2024-10-21 19:23:00,NE,1
2024-10-21 19:23:00,NS,3
2024-10-21 19:23:00,SN,2
2024-10-21 19:23:00,SW,2
2024-10-21 19:23:00,WE,7
2024-10-21 19:23:00,WN,2
2024-10-21 19:24:00,ES,2
2024-10-21 19:24:00,EW,1
2024-10-21 19:24:00,NS,3
2024-10-21 19:24:00,SW,1
2024-10-21 19:24:00,WE,8
2024-10-21 19:24:00,WN,1
2024-10-21 19:25:00,EW,3
2024-10-21 19:25:00,NE,1
2024-10-21 19:25:00,NS,3
2024-10-21 19:25:00,SW,5
2024-10-21 19:25:00,WE,8
2024-10-21 19:25:00,WN,2
2024-10-21 19:26:00,ES,2
2024-10-21 19:26:00,EW,1
2024-10-21 19:26:00,NS,1
2024-10-21 19:26:00,SN,1
2024-10-21 19:26:00,SW,1
2024-10-21 19:26:00,WE,2
2024-10-21 19:27:00,ES,1
2024-10-21 19:27:00,EW,1
2024-10-21 19:27:00,NS,3
2024-10-21 19:27:00,SW,3
2024-10-21 19:28:00,EW,2
2024-10-21 19:28:00,NS,1
2024-10-21 19:28:00,SN,2
2024-10-21 19:28:00,SW,1
2024-10-21 19:28:00,WE,3
2024-10-21 19:28:00,WN,2
2024-10-21 19:29:00,ES,2
2024-10-21 19:29:00,EW,3
2024-10-21 19:29:00,NE,1
2024-10-21 19:29:00,NS,5
2024-10-21 19:29:00,SW,2
2024-10-21 19:29:00,WE,1
2024-10-21 19:29:00,WN,1
2024-10-21 19:30:00,ES,1
2024-10-21 19:30:00,EW,2
2024-10-21 19:30:00,NS,2
2024-10-21 19:30:00,SN,2
2024-10-21 19:30:00,SW,5
2024-10-21 19:30:00,WE,8
2024-10-21 19:31:00,EW,1
2024-10-21 19:31:00,NS,4
2024-10-21 19:31:00,SN,1
2024-10-21 19:31:00,WN,1
2024-10-21 19:32:00,EW,1
2024-10-21 19:32:00,NE,1
2024-10-21 19:32:00,NS,1
2024-10-21 19:32:00,SN,6
2024-10-21 19:32:00,SW,6
2024-10-21 19:32:00,WE,1
2024-10-21 19:32:00,WN,1
2024-10-21 19:33:00,NS,4
2024-10-21 19:33:00,SN,1
2024-10-21 19:33:00,SW,4
2024-10-21 19:33:00,WE,6
2024-10-21 19:33:00,WN,1
2024-10-21 19:34:00,ES,1
2024-10-21 19:34:00,EW,7
2024-10-21 19:34:00,NS,1
2024-10-21 19:34:00,SN,2
2024-10-21 19:34:00,SW,1
2024-10-21 19:34:00,WE,2
2024-10-21 19:34:00,WN,1
2024-10-21 19:35:00,ES,2
2024-10-21 19:35:00,EW,1
2024-10-21 19:35:00,NS,4
2024-10-21 19:35:00,SN,3
2024-10-21 19:35:00,SW,3
2024-10-21 19:35:00,WE,4
2024-10-21 19:35:00,WN,1
2024-10-21 19:36:00,NS,4
2024-10-21 19:36:00,SN,2
2024-10-21 19:36:00,SW,4
2024-10-21 19:36:00,WE,2
2024-10-21 19:36:00,WN,2
2024-10-21 19:37:00,ES,3
2024-10-21 19:37:00,EW,1
2024-10-21 19:37:00,NS,5
2024-10-21 19:37:00,SN,1
2024-10-21 19:37:00,SW,2
2024-10-21 19:37:00,WE,4
2024-10-21 19:38:00,ES,1
2024-10-21 19:38:00,EW,1
2024-10-21 19:38:00,NS,2
2024-10-21 19:38:00,SN,2
2024-10-21 19:38:00,SW,1
2024-10-21 19:38:00,WE,11
2024-10-21 19:38:00,WN,2
2024-10-21 19:39:00,ES,1
2024-10-21 19:39:00,EW,4
2024-10-21 19:39:00,NE,1
2024-10-21 19:39:00,SN,2
2024-10-21 19:39:00,SW,1
2024-10-21 19:39:00,WE,6
2024-10-21 19:40:00,EW,2
2024-10-21 19:40:00,NS,3
2024-10-21 19:40:00,SN,1
2024-10-21 19:40:00,SW,2
2024-10-21 19:41:00,NS,2
2024-10-21 19:41:00,SN,6
2024-10-21 19:41:00,SW,1
2024-10-21 19:41:00,WE,2
2024-10-21 19:42:00,ES,1
2024-10-21 19:42:00,NS,4
2024-10-21 19:42:00,SW,1
2024-10-21 19:42:00,WE,4
2024-10-21 19:43:00,EW,2
2024-10-21 19:43:00,NE,1
2024-10-21 19:43:00,NS,1
2024-10-21 19:43:00,SN,2
2024-10-21 19:43:00,SW,4
2024-10-21 19:44:00,EW,1
2024-10-21 19:44:00,NS,5
2024-10-21 19:44:00,SW,2
2024-10-21 19:44:00,WE,9
2024-10-21 19:45:00,ES,2
2024-10-21 19:45:00,EW,6
2024-10-21 19:45:00,NS,1
2024-10-21 19:45:00,SN,2
2024-10-21 19:45:00,SW,3
2024-10-21 19:45:00,WE,4
2024-10-21 19:45:00,WN,1
2024-10-21 19:46:00,ES,2
2024-10-21 19:46:00,EW,2
2024-10-21 19:46:00,NS,7
2024-10-21 19:46:00,SN,2
2024-10-21 19:46:00,SW,3
2024-10-21 19:46:00,WE,2
2024-10-21 19:46:00,WN,2
2024-10-21 19:47:00,ES,1
2024-10-21 19:47:00,EW,1
2024-10-21 19:47:00,SN,4
2024-10-21 19:47:00,SW,3
2024-10-21 19:47:00,WE,10
2024-10-21 19:48:00,EW,1
2024-10-21 19:48:00,SW,2
2024-10-21 19:48:00,WE,5
2024-10-21 19:49:00,NE,1
2024-10-21 19:49:00,NS,3
2024-10-21 19:49:00,SN,1
2024-10-21 19:49:00,SW,5
2024-10-21 19:49:00,WE,2
2024-10-21 19:50:00,NE,1
2024-10-21 19:50:00,NS,4
2024-10-21 19:50:00,SN,3
2024-10-21 19:50:00,SW,2
2024-10-21 19:50:00,WE,7
2024-10-21 19:51:00,NE,1
2024-10-21 19:51:00,NS,2
2024-10-21 19:51:00,SN,3
2024-10-21 19:51:00,SW,2
2024-10-21 19:51:00,WE,3
2024-10-21 19:52:00,ES,1
2024-10-21 19:52:00,NS,4
2024-10-21 19:52:00,SN,3
2024-10-21 19:52:00,SW,6
2024-10-21 19:52:00,WE,10
2024-10-21 19:53:00,EW,1
2024-10-21 19:53:00,NS,4
2024-10-21 19:53:00,SW,1
2024-10-21 19:53:00,WE,4
2024-10-21 19:54:00,ES,2
2024-10-21 19:54:00,EW,1
2024-10-21 19:54:00,NS,3
2024-10-21 19:54:00,SN,2
2024-10-21 19:54:00,SW,3
2024-10-21 19:54:00,WE,5
2024-10-21 19:55:00,EW,1
2024-10-21 19:55:00,NS,3
2024-10-21 19:55:00,SN,2
2024-10-21 19:55:00,SW,4
2024-10-21 19:55:00,WE,4
2024-10-21 19:55:00,WN,2
2024-10-21 19:56:00,NS,1
2024-10-21 19:56:00,SN,4
2024-10-21 19:56:00,SW,4
2024-10-21 19:56:00,WE,3
2024-10-21 19:57:00,EW,2
2024-10-21 19:57:00,NS,1
2024-10-21 19:57:00,SW,2
2024-10-21 19:57:00,WE,2
2024-10-21 19:58:00,ES,2
2024-10-21 19:58:00,EW,4
2024-10-21 19:58:00,NS,1
2024-10-21 19:58:00,WE,8
2024-10-21 19:58:00,WN,2
2024-10-21 19:59:00,EW,3
2024-10-21 19:59:00,NE,1
2024-10-21 19:59:00,NS,2
2024-10-21 19:59:00,SN,2
2024-10-21 19:59:00,WE,4
2024-10-21 20:00:00,NE,1
2024-10-21 20:00:00,NS,2
2024-10-21 20:00:00,SN,1
2024-10-21 20:00:00,SW,4
2024-10-21 20:00:00,WE,4
2024-10-21 20:01:00,ES,1
2024-10-21 20:01:00,EW,2
2024-10-21 20:01:00,NS,2
2024-10-21 20:01:00,SN,3
2024-10-21 20:01:00,SW,7
2024-10-21 20:01:00,WE,3
2024-10-21 20:01:00,WN,1
2024-10-21 20:02:00,EW,2
2024-10-21 20:02:00,NS,1
2024-10-21 20:02:00,SN,2
2024-10-21 20:02:00,WE,3
2024-10-21 20:03:00,NS,1
2024-10-21 20:03:00,SN,5
2024-10-21 20:03:00,SW,4
2024-10-21 20:03:00,WE,3
2024-10-21 20:04:00,EW,2
2024-10-21 20:04:00,NS,3
2024-10-21 20:04:00,SW,1
2024-10-21 20:04:00,WE,3
2024-10-21 20:05:00,ES,1
2024-10-21 20:05:00,NE,2
2024-10-21 20:05:00,NS,2
2024-10-21 20:05:00,SN,5
2024-10-21 20:05:00,SW,3
2024-10-21 20:06:00,ES,1
2024-10-21 20:06:00,EW,1
2024-10-21 20:06:00,NS,3
2024-10-21 20:06:00,SW,2
2024-10-21 20:06:00,WE,6
2024-10-21 20:06:00,WN,4
2024-10-21 20:07:00,ES,1
2024-10-21 20:07:00,EW,1
2024-10-21 20:07:00,NS,1
2024-10-21 20:07:00,SN,3
2024-10-21 20:07:00,SW,3
2024-10-21 20:07:00,WE,7
2024-10-21 20:07:00,WN,1
2024-10-21 20:08:00,EW,1
2024-10-21 20:08:00,NS,1
2024-10-21 20:08:00,SN,1
2024-10-21 20:08:00,SW,3
2024-10-21 20:08:00,WE,5
2024-10-21 20:09:00,EW,3
2024-10-21 20:09:00,NS,1
2024-10-21 20:09:00,SN,2
2024-10-21 20:09:00,SW,2
2024-10-21 20:09:00,WE,5
2024-10-21 20:09:00,WN,1
2024-10-21 20:10:00,ES,1
2024-10-21 20:10:00,EW,1
2024-10-21 20:10:00,NE,1
2024-10-21 20:10:00,NS,2
2024-10-21 20:10:00,SN,1
2024-10-21 20:10:00,SW,4
2024-10-21 20:10:00,WE,5
2024-10-21 20:11:00,ES,1
2024-10-21 20:11:00,SN,2
2024-10-21 20:11:00,SW,4
2024-10-21 20:11:00,WE,2
2024-10-21 20:12:00,EW,1
2024-10-21 20:12:00,NS,5
2024-10-21 20:12:00,SN,1
2024-10-21 20:12:00,SW,6
2024-10-21 20:12:00,WE,3
2024-10-21 20:12:00,WN,1
2024-10-21 20:13:00,ES,1
2024-10-21 20:13:00,NS,2
2024-10-21 20:13:00,SN,1
2024-10-21 20:13:00,SW,5
2024-10-21 20:13:00,WE,2
2024-10-21 20:13:00,WN,1
2024-10-21 20:14:00,ES,1
2024-10-21 20:14:00,EW,1
2024-10-21 20:14:00,NS,1
2024-10-21 20:14:00,SN,3
2024-10-21 20:14:00,SW,6
2024-10-21 20:14:00,WE,8
2024-10-21 20:15:00,ES,3
2024-10-21 20:15:00,EW,3
2024-10-21 20:15:00,NS,4
2024-10-21 20:15:00,SN,3
2024-10-21 20:15:00,SW,2
2024-10-21 20:15:00,WE,7
2024-10-21 20:16:00,NS,2
2024-10-21 20:16:00,SN,4
2024-10-21 20:16:00,SW,7
2024-10-21 20:16:00,WE,3
2024-10-21 20:17:00,ES,1
2024-10-21 20:17:00,EW,5
2024-10-21 20:17:00,NS,2
2024-10-21 20:17:00,SN,5
2024-10-21 20:17:00,SW,2
2024-10-21 20:17:00,WE,3
2024-10-21 20:18:00,NE,1
2024-10-21 20:18:00,NS,6
2024-10-21 20:18:00,SN,1
2024-10-21 20:18:00,SW,4
2024-10-21 20:18:00,WE,1
2024-10-21 20:18:00,WN,1
2024-10-21 20:19:00,ES,1
2024-10-21 20:19:00,NE,1
2024-10-21 20:19:00,NS,1
2024-10-21 20:19:00,SN,1
2024-10-21 20:19:00,SW,4
2024-10-21 20:19:00,WE,1
2024-10-21 20:19:00,WN,1
2024-10-21 20:20:00,ES,1
2024-10-21 20:20:00,EW,3
2024-10-21 20:20:00,NE,1
2024-10-21 20:20:00,NS,1
2024-10-21 20:20:00,SN,2
2024-10-21 20:20:00,SW,4
2024-10-21 20:20:00,WE,7
2024-10-21 20:20:00,WN,1
2024-10-21 20:21:00,NS,4
2024-10-21 20:21:00,SW,1
2024-10-21 20:21:00,WE,3
2024-10-21 20:21:00,WN,1
2024-10-21 20:22:00,ES,1
2024-10-21 20:22:00,EW,4
2024-10-21 20:22:00,NS,1
2024-10-21 20:22:00,SN,1
2024-10-21 20:22:00,SW,2
2024-10-21 20:22:00,WE,2
2024-10-21 20:23:00,NS,2
2024-10-21 20:23:00,SN,2
2024-10-21 20:23:00,SW,5
2024-10-21 20:23:00,WE,8
2024-10-21 20:23:00,WN,1
2024-10-21 20:24:00,ES,1
2024-10-21 20:24:00,NE,1
2024-10-21 20:24:00,NS,1
2024-10-21 20:24:00,SN,2
2024-10-21 20:24:00,SW,2
2024-10-21 20:25:00,ES,1
2024-10-21 20:25:00,EW,5
2024-10-21 20:25:00,NS,1
2024-10-21 20:25:00,SN,3
2024-10-21 20:25:00,SW,4
2024-10-21 20:25:00,WE,1
2024-10-21 20:25:00,WN,1
2024-10-21 20:26:00,ES,3
2024-10-21 20:26:00,EW,1
2024-10-21 20:26:00,WE,4
2024-10-21 20:27:00,EW,2
2024-10-21 20:27:00,NS,3
2024-10-21 20:27:00,SN,1
2024-10-21 20:27:00,SW,2
2024-10-21 20:27:00,WE,2
2024-10-21 20:28:00,ES,1
2024-10-21 20:28:00,EW,1
2024-10-21 20:28:00,NS,2
2024-10-21 20:28:00,SN,1
2024-10-21 20:28:00,SW,5
2024-10-21 20:28:00,WE,7
2024-10-21 20:28:00,WN,1
2024-10-21 20:29:00,NE,2
2024-10-21 20:29:00,SN,4
2024-10-21 20:29:00,SW,1
2024-10-21 20:29:00,WE,8
2024-10-21 20:30:00,ES,1
2024-10-21 20:30:00,SN,1
2024-10-21 20:30:00,SW,2
2024-10-21 20:30:00,WE,3
2024-10-21 20:31:00,ES,2
2024-10-21 20:31:00,EW,1
2024-10-21 20:31:00,NS,2
2024-10-21 20:31:00,SN,1
2024-10-21 20:31:00,SW,5
2024-10-21 20:31:00,WE,2
2024-10-21 20:32:00,NE,1
2024-10-21 20:32:00,NS,3
2024-10-21 20:32:00,SN,1
2024-10-21 20:32:00,SW,4
2024-10-21 20:32:00,WE,2
2024-10-21 20:32:00,WN,1
2024-10-21 20:33:00,ES,1
2024-10-21 20:33:00,EW,1
2024-10-21 20:33:00,NE,1
2024-10-21 20:33:00,NS,1
2024-10-21 20:33:00,SN,2
2024-10-21 20:33:00,SW,3
2024-10-21 20:33:00,WE,4
2024-10-21 20:34:00,NS,3
2024-10-21 20:34:00,SN,1
2024-10-21 20:34:00,SW,2
2024-10-21 20:34:00,WE,7
2024-10-21 20:35:00,ES,1
2024-10-21 20:35:00,NS,1
2024-10-21 20:35:00,SW,2
2024-10-21 20:35:00,WE,2
2024-10-21 20:35:00,WN,1
2024-10-21 20:36:00,EW,1
2024-10-21 20:36:00,NS,5
2024-10-21 20:36:00,SN,3
2024-10-21 20:36:00,SW,5
2024-10-21 20:36:00,WE,5
2024-10-21 20:37:00,SN,2
2024-10-21 20:37:00,SW,3
2024-10-21 20:37:00,WE,8
2024-10-21 20:37:00,WN,1
2024-10-21 20:38:00,EW,2
2024-10-21 20:38:00,NS,2
2024-10-21 20:38:00,SN,2
2024-10-21 20:38:00,SW,5
2024-10-21 20:39:00,NE,1
2024-10-21 20:39:00,NS,3
2024-10-21 20:39:00,SN,1
2024-10-21 20:39:00,SW,1
2024-10-21 20:39:00,WE,3
2024-10-21 20:39:00,WN,2
2024-10-21 20:40:00,EW,2
2024-10-21 20:40:00,NS,3
2024-10-21 20:40:00,SN,2
2024-10-21 20:40:00,SW,2
2024-10-21 20:40:00,WE,3
2024-10-21 20:41:00,ES,3
2024-10-21 20:41:00,NS,1
2024-10-21 20:41:00,SW,1
2024-10-21 20:41:00,WE,2
2024-10-21 20:41:00,WN,1
2024-10-21 20:42:00,ES,1
2024-10-21 20:42:00,NS,2
2024-10-21 20:42:00,SN,5
2024-10-21 20:42:00,SW,8
2024-10-21 20:42:00,WE,12
2024-10-21 20:42:00,WN,1
2024-10-21 20:43:00,NS,3
2024-10-21 20:43:00,SN,2
2024-10-21 20:44:00,ES,2
2024-10-21 20:44:00,EW,1
2024-10-21 20:44:00,NS,1
2024-10-21 20:44:00,SN,3
2024-10-21 20:44:00,SW,2
2024-10-21 20:44:00,WE,5
2024-10-21 20:45:00,ES,1
2024-10-21 20:45:00,NS,2
2024-10-21 20:45:00,SN,2
2024-10-21 20:45:00,SW,6
2024-10-21 20:45:00,WE,7
2024-10-21 20:46:00,ES,3
2024-10-21 20:46:00,EW,4
2024-10-21 20:46:00,NS,1
2024-10-21 20:46:00,SN,2
2024-10-21 20:46:00,SW,6
2024-10-21 20:46:00,WE,8
2024-10-21 20:47:00,EW,2
2024-10-21 20:47:00,NS,2
2024-10-21 20:47:00,SN,4
2024-10-21 20:47:00,SW,3
2024-10-21 20:47:00,WE,2
2024-10-21 20:48:00,SN,2
2024-10-21 20:48:00,SW,1
2024-10-21 20:48:00,WE,5
2024-10-21 20:49:00,ES,2
2024-10-21 20:49:00,NE,1
2024-10-21 20:49:00,NS,3
2024-10-21 20:49:00,SN,3
2024-10-21 20:50:00,NS,3
2024-10-21 20:50:00,SN,1
2024-10-21 20:50:00,SW,1
2024-10-21 20:50:00,WE,5
2024-10-21 20:50:00,WN,1
2024-10-21 20:51:00,EW,1
2024-10-21 20:51:00,NS,1
2024-10-21 20:51:00,SN,1
2024-10-21 20:51:00,SW,3
2024-10-21 20:51:00,WE,6
2024-10-21 20:52:00,EW,1
2024-10-21 20:52:00,NS,2
2024-10-21 20:52:00,SW,3
2024-10-21 20:52:00,WE,2
